default,student,balance,income
0,No,1095.028241,36282.47457
0,No,813.133978,59309.47668
0,No,31.70412287,42191.65919
0,No,655.8320417,37267.58281
0,No,1340.240429,37464.31876
0,No,881.2565114,41728.8461
0,No,684.7150446,27951.19723
0,No,1158.379804,61054.76393
0,No,945.2682188,38738.53539
0,Yes,465.5836287,15625.63353
0,No,999.6348552,51385.69973
0,No,1143.680795,48044.89701
0,Yes,669.3807882,16805.19372
0,Yes,838.9709429,21407.4524
0,Yes,1384.737597,23083.66709
0,Yes,1401.073191,21811.26825
0,No,1591.193583,37501.48689
0,No,54.05059372,46662.11281
0,No,862.9197102,36774.21591
0,No,712.2077207,29546.48988
0,No,908.9265484,40757.09412
0,No,779.0764379,31710.97405
0,Yes,99.38256245,16725.24507
0,No,1081.001337,32344.57858
0,No,1124.249135,27521.15158
0,No,923.4065669,33122.22004
0,No,1096.21847,30653.26275
0,No,999.6678059,51420.97671
0,No,0,16601.63528
0,Yes,517.8219594,12673.90607
0,No,1461.887463,38559.07348
0,No,699.0538658,41722.80607
0,Yes,1241.061898,4664.565047
0,No,1380.749804,52664.87659
0,No,561.9646064,40555.4076
0,No,1122.746958,47140.829
0,Yes,736.2440566,13756.54552
0,No,643.4811548,45925.88666
0,No,1141.157938,44333.21063
0,Yes,1273.891137,20104.43016
0,Yes,1306.046537,20776.38865
0,Yes,840.9889092,15406.20741
0,No,289.2454385,46550.52551
0,No,758.1342851,33220.57549
0,No,930.7169386,46501.27571
1,Yes,2177.150869,17659.74782
0,No,0,24892.91569
0,Yes,565.8300588,21042.22772
0,No,1076.126584,23632.5203
0,Yes,1031.86993,18668.48355
0,Yes,768.4037418,15417.84154
0,Yes,690.4210492,19273.73239
0,No,469.8442413,51308.31851
0,No,617.8600254,50177.77338
0,Yes,1779.049699,15689.77663
0,No,0,47669.70408
1,No,1928.280283,35492.12823
0,No,1123.71926,56217.6849
0,No,794.6461084,41033.58771
0,Yes,1428.066883,19818.29166
1,No,1028.767207,40346.83327
0,No,1006.202977,50501.76154
0,No,691.7517135,45420.96912
0,No,524.8381501,41268.42365
0,No,493.9141608,37409.18393
0,No,1520.980478,37510.53936
0,No,665.0397566,47062.25309
0,Yes,1520.442101,18462.43066
0,No,1094.780473,34190.87652
0,No,735.0910408,44933.32315
0,No,681.6935764,33327.11303
0,No,376.034544,50748.27174
1,No,2037.943354,43016.07218
0,Yes,1630.199589,14232.66153
0,Yes,0,21881.70591
0,No,184.4275319,36731.62695
0,No,349.6606656,39391.32231
0,No,673.5552703,49169.72854
0,No,82.72452491,42048.4448
0,No,1247.120605,50539.90745
0,Yes,640.639543,29236.63019
0,No,273.4469724,52492.74982
0,No,0,35377.14073
0,No,803.8311868,33417.77241
0,No,1248.375749,37469.86462
0,No,0,40348.31418
0,Yes,1307.204973,19381.54132
0,No,0,45793.39304
0,No,1186.098705,50353.92543
0,Yes,1037.573018,18769.57902
1,Yes,1878.001146,17473.18399
0,No,736.2348369,36313.63355
0,No,260.1621754,33551.7153
0,Yes,1103.681782,14225.72134
0,Yes,886.0593168,10378.64229
0,No,221.1637828,43072.89425
0,No,1098.057751,29402.87314
0,No,0,38686.67529
0,No,826.9498104,46946.05245
0,No,569.9677215,38982.01743
0,No,1316.057411,45308.56384
0,No,86.72551869,51257.58346
0,No,1458.835325,24850.58478
0,No,1243.451348,41184.89891
0,No,790.75576,41909.10767
0,No,1997.17281,50273.60103
0,No,960.9126678,29304.45772
0,No,646.8567437,28836.75713
0,Yes,287.6494893,15441.36675
0,No,630.6653369,56266.7585
0,No,610.500867,28664.04266
0,No,1224.229414,34490.225
0,No,326.8736761,48756.02758
0,Yes,325.2828199,15644.24197
0,Yes,623.7578593,19191.96692
0,No,1394.476776,44092.54868
0,No,929.0854677,35571.77665
0,No,887.743411,43478.88519
0,No,0,26598.64322
0,Yes,127.2227631,9801.500167
0,No,986.358895,41688.06434
0,Yes,1430.325502,20846.96332
1,No,1026.358855,56182.12993
0,No,556.0174984,33705.07865
0,No,1018.436236,53962.27769
0,Yes,1083.711391,17040.5194
0,No,1602.806943,34700.26596
0,No,921.3478541,47610.9552
0,Yes,769.4497618,21717.94372
0,Yes,289.8341427,13914.60372
0,No,955.3391649,46310.10752
0,No,387.7866998,38745.36115
0,Yes,1340.966389,18725.95421
0,No,1252.894039,35587.7236
0,No,435.3931594,32907.33247
0,No,491.0485061,37219.52108
0,No,1112.509304,44298.38564
0,No,828.9802098,55696.8037
0,No,568.3520036,38963.95924
0,Yes,672.410411,16508.42503
0,No,931.7841072,37280.41015
0,Yes,982.7730973,24145.52943
0,Yes,686.5287583,25779.78334
0,No,1069.526911,34694.00075
0,No,863.9548546,17159.16338
0,Yes,976.4514847,10541.57023
1,No,1586.502199,48925.93338
0,No,544.1262485,49900.58402
0,No,198.9291418,50463.77549
0,No,1026.194095,35685.48373
0,No,1317.564864,40731.76397
0,No,0,33322.48236
0,No,358.6137769,47688.80472
0,Yes,1511.37288,14982.59851
0,No,359.9166787,52248.11807
0,Yes,529.3431063,17245.80061
0,Yes,888.564819,21820.21718
1,No,1954.333299,35067.53492
0,No,131.747076,36947.77862
0,No,518.8990204,46192.55437
0,Yes,1593.327492,11570.72862
1,Yes,1473.034561,18108.96167
0,No,1527.924799,44640.74474
0,No,1349.908479,48103.03078
0,No,371.8818634,46682.54695
0,No,758.0210778,55278.59194
0,No,1306.832034,57561.41126
0,No,605.8472399,58892.90548
0,No,1085.243811,21805.79231
0,Yes,1582.23461,20214.68954
0,No,1078.48346,40944.26978
0,No,711.6638177,35741.20216
0,No,1204.459183,39418.70709
0,Yes,885.2098957,18693.72712
0,No,1795.883711,25878.51931
0,No,230.9162266,36139.41058
0,Yes,1038.555598,17055.79504
0,No,731.4771282,18843.27132
0,No,1734.228044,37621.63317
0,No,640.5203498,30327.60774
0,No,218.1148541,38766.10763
0,No,912.3904235,26857.1719
0,No,726.0421485,42272.43784
0,No,408.6190178,35622.59839
0,No,309.7409324,33333.56472
0,No,1392.619372,54027.19947
0,Yes,587.0449399,15939.81952
0,No,898.2726563,48233.8755
0,No,325.8410056,37392.68151
0,No,896.0271359,30452.03684
0,No,803.7645777,48013.61015
0,No,509.1956334,46368.39407
0,Yes,1031.017732,16568.633
0,No,782.4133944,34830.62629
0,No,1168.377486,42388.12102
0,No,561.6230018,36266.80588
0,No,850.5184574,35683.83229
0,No,752.5102185,18960.36558
0,No,245.5059615,31307.24364
1,No,1733.824679,26330.51173
0,No,590.666032,59574.21772
0,Yes,711.5828226,17780.75983
0,Yes,831.8453438,19797.35659
0,No,1344.711281,26215.39184
0,No,224.6911451,55040.61273
0,No,361.7426655,54071.34056
0,No,1322.810964,48016.61734
0,No,1043.374397,28079.26268
0,No,1475.518485,48653.68375
0,No,812.0838869,41821.29978
0,Yes,287.7923623,13060.00857
0,No,775.3097895,38721.24589
0,No,344.6240771,43246.57799
0,Yes,372.4308104,17243.0493
0,Yes,2088.529109,18078.32917
0,No,946.3981669,30770.06673
0,No,675.3767263,36921.57596
0,No,1012.768454,36406.24109
0,Yes,1011.937209,18509.29713
0,No,452.3726509,59429.12314
0,No,1092.491259,30654.68526
0,No,71.57768976,61588.2545
0,No,1319.041718,57768.89998
0,No,266.2777587,41204.29499
0,No,370.963649,25321.35282
0,No,848.7244264,41585.95255
0,No,507.3961316,35353.40553
0,Yes,267.3278291,19698.71388
0,No,420.8993319,39764.70243
0,No,129.5964485,52169.23157
0,No,327.2404373,40061.62451
0,No,678.0711056,63791.8242
0,Yes,199.1270927,19913.6025
0,No,1215.698245,33598.97076
0,No,460.6815058,37129.27082
0,Yes,1300.720433,9266.529731
0,No,534.568708,37281.04021
0,No,1308.529172,57190.87487
0,No,507.065032,42753.19192
0,No,197.3272654,24562.11966
0,Yes,819.834292,16412.99702
0,No,0,57003.59377
0,No,1489.780332,30296.61044
0,No,581.5208186,53100.57248
0,Yes,286.2915646,19553.63561
0,No,371.8652201,45949.91421
0,Yes,992.7802211,16585.32428
0,Yes,758.1385236,23758.57763
0,No,1174.194909,35533.48452
0,Yes,1196.098264,23851.22139
0,No,613.2314024,34664.57133
0,No,968.9723403,33763.19028
0,Yes,1151.298716,14384.76708
0,No,848.7027399,35192.83887
0,Yes,989.0907701,20262.02194
0,No,92.740663,40722.59065
0,No,1654.934175,33179.78392
0,No,212.4979287,53619.47571
0,No,73.89323483,44308.9054
0,No,692.155234,37592.26085
0,No,957.5839622,40315.77284
0,No,69.02387754,41566.58207
0,No,1394.125443,42921.01708
0,No,1317.866468,36610.88611
0,No,602.0963956,53553.72247
0,No,430.1182212,41105.28763
0,No,211.9830282,33448.24478
0,No,544.1431456,33861.5539
0,Yes,943.8430643,16701.78309
1,No,1412.192448,37283.0081
0,No,1416.44477,33099.49688
0,No,193.2831647,37376.64971
0,No,857.2364484,67124.05709
0,No,1132.078482,29715.30494
0,No,1489.357027,37758.41289
0,No,1527.359325,33923.52877
0,Yes,1427.049384,18268.52683
0,No,964.8630373,43744.98335
0,No,326.1509299,32919.97105
0,No,866.2996685,65931.95111
0,No,626.1601542,34007.90835
0,No,836.1928646,43275.14523
0,No,826.5580205,44371.74734
0,No,102.1225226,33300.18752
0,No,1609.297031,52752.96843
0,Yes,140.4556219,11179.49786
0,No,1147.980695,20766.39507
0,No,855.2925657,35749.03279
0,No,1682.201856,36366.99129
0,No,689.8207736,30304.7803
0,No,1706.046305,32900.71144
0,No,479.5219091,43743.62231
0,Yes,765.3633568,11976.40849
0,No,894.3291029,45250.73031
0,No,993.6470928,26768.95668
0,Yes,378.4925197,18659.77213
0,Yes,576.0650075,13536.60904
1,Yes,2113.629761,21100.72179
0,No,542.6962061,40996.21233
0,Yes,493.6295461,20500.21263
0,No,0,29322.63139
0,No,1185.581253,47782.49713
0,Yes,1719.871119,22431.858
0,No,495.7500691,44361.39119
0,No,533.8941544,33785.74614
0,No,150.1427055,38610.37731
0,Yes,1298.901493,14975.26493
0,No,957.2389599,57698.40822
0,No,836.9332916,51031.93983
0,Yes,1400.702824,23083.26016
0,No,857.329142,25742.17377
0,No,876.7655553,49291.16656
0,No,979.3167149,27534.91214
0,Yes,491.7043208,8352.208988
0,No,1621.711643,37970.47402
0,No,643.6155094,44251.01588
0,Yes,343.7986381,19971.77621
1,No,1711.169093,18579.10247
0,No,1170.027406,33332.62578
0,Yes,638.2043997,14641.38373
0,Yes,1457.839411,18496.93206
0,No,383.860155,31749.67842
0,No,618.0316829,44419.54767
0,No,565.2182999,29015.72406
0,No,290.1459587,32862.55529
0,Yes,576.9442788,22800.86705
0,No,633.1271156,54034.35501
0,Yes,1350.629002,11854.98444
0,Yes,893.5582716,23033.81221
0,Yes,895.3189658,20869.35594
0,No,1470.572491,44490.32107
0,No,789.2565112,43835.34027
0,No,218.7690046,52074.66272
0,Yes,531.6938027,15794.58161
0,Yes,1268.537855,21336.8901
0,No,0,34040.31291
0,No,1046.562865,26555.48894
0,No,389.9921752,29032.1127
0,No,642.2346279,35800.08382
0,No,391.9899522,35012.86961
0,No,1483.689011,58310.51235
0,Yes,438.5747709,17439.11495
0,No,897.8616937,47557.5241
0,No,0,41693.38584
0,Yes,776.6390702,15338.8886
0,No,112.4707089,34320.02615
0,No,634.477776,56726.12001
0,No,791.9474961,47886.52327
0,No,1088.285306,43134.53141
0,Yes,2018.358536,15472.84958
0,No,1470.635273,40080.21475
0,Yes,611.2088966,19733.2518
0,No,1117.080028,42388.41555
0,No,1589.990919,42268.27985
0,No,0,57898.41516
0,No,636.2386682,39172.36337
0,Yes,714.3971711,17412.71798
0,Yes,946.7796039,12881.40211
0,No,108.0567758,41840.32581
0,No,816.8883528,52492.34594
0,No,5.88381628,45840.47246
0,No,761.7506343,13889.13253
0,Yes,1173.781343,15823.80548
0,No,1418.475373,38034.14443
0,Yes,864.3571268,10484.7705
0,Yes,1101.160092,14307.00108
0,No,0,46615.69803
0,No,0,43782.25586
0,No,582.3172218,29239.84607
0,No,369.0504876,38418.86652
0,No,966.0518775,10174.7298
0,No,399.4456151,54329.92293
0,No,51.88848659,41839.17339
0,No,460.8794155,40046.02933
0,No,1139.012728,36958.57801
0,No,707.5731029,48790.40225
0,Yes,1034.603151,18614.0375
0,No,118.8698001,42823.57196
0,Yes,461.0043408,15554.02977
0,No,1057.275,42731.87641
0,No,1035.485881,41714.37377
0,No,1010.279513,34188.98465
0,No,0,41199.79936
0,No,656.0237254,36349.43699
0,No,539.1375008,23561.43052
0,No,1377.462061,49406.0727
0,Yes,1322.145996,21272.57594
0,Yes,1393.589491,23261.86324
0,No,1324.013984,45114.74031
0,No,1020.529557,35652.66346
0,No,2033.540235,41629.23729
0,No,888.6429126,19942.60287
0,No,1350.116267,39555.96231
1,Yes,1936.061862,13377.82884
0,Yes,1406.917364,16427.10078
0,No,282.8381245,29478.13801
0,No,601.0825714,25319.3661
0,Yes,1639.426608,14682.77666
0,Yes,48.52809588,16647.30616
0,No,324.5045318,51139.87685
0,Yes,886.4015079,13995.88959
0,No,967.4415738,51674.41937
0,No,711.7376077,45419.88194
0,No,1547.88079,50638.33959
0,Yes,1200.594445,13772.98912
0,No,0,45201.12871
0,No,1454.981589,43821.22135
0,No,355.4423386,46147.51787
0,No,0,46927.78445
0,No,0,49784.33635
0,No,282.8653131,39961.03982
0,No,303.7151177,29048.03524
0,No,157.7630016,36206.28569
0,No,300.0004665,41189.4522
0,No,463.9820725,43330.55244
0,No,1654.234956,39580.12971
0,No,762.5744974,45526.89479
0,Yes,1887.881716,21901.1825
0,No,1206.263492,34621.77331
0,Yes,247.6531036,20444.75243
0,No,576.7961199,39209.83287
0,Yes,1214.408306,18055.23847
0,No,987.7455283,40243.62002
0,Yes,1257.01613,19247.90061
0,No,524.0856189,40319.11814
0,Yes,1236.207092,23364.04868
0,No,1008.675001,68610.41206
0,Yes,1474.779605,17382.46739
0,No,772.3753146,36997.33674
0,No,701.5525937,39526.57719
0,No,0,28798.03997
0,Yes,1165.895511,14969.28725
0,No,0,28226.55795
0,No,1429.221048,40564.88631
0,Yes,806.6692357,17359.67476
0,No,528.0893156,46389.34068
0,No,963.4281482,60084.12648
0,Yes,764.5271667,22578.63567
0,No,573.699137,49465.75485
0,No,1410.36924,62395.03815
0,No,816.7410271,47272.33361
0,Yes,1220.524914,12195.36195
0,No,245.4387533,54133.03831
0,Yes,1083.911282,8584.077577
0,No,485.3488065,14676.29551
0,No,677.758794,50309.06472
0,No,286.6608747,34499.53263
0,Yes,843.9202067,20754.02417
0,No,831.8366199,41247.6422
0,No,1024.326377,33832.48963
0,No,1277.123098,42472.90827
0,Yes,1221.943911,19127.35023
0,No,967.2492817,27663.13407
0,Yes,1556.904418,19272.23648
0,Yes,419.729555,24679.73147
0,No,276.1648843,53625.71409
0,Yes,1407.497272,14688.3889
0,No,1041.088023,39515.84302
0,No,182.3254442,39703.26885
0,No,162.2184867,41381.27071
0,No,405.2739806,52571.18413
0,No,887.1583614,51519.12648
1,No,1844.883839,35508.67542
0,No,792.9815259,37549.95
0,Yes,942.1401049,23835.38547
0,No,938.7858968,14524.35762
0,No,18.90420269,35590.23258
0,Yes,599.4709832,18575.40842
0,Yes,679.809547,19263.12332
0,No,601.2632926,24400.09625
0,No,132.0810393,51694.73956
0,No,743.0329689,25186.4259
0,No,728.1868975,52515.06755
0,No,467.2475637,33644.25784
0,Yes,1104.933348,17377.49815
0,Yes,310.1981818,14672.9257
0,No,1575.712705,45957.24472
0,Yes,1370.248937,13358.2742
0,No,1593.432803,73554.2335
0,No,463.0022177,42297.4578
0,Yes,786.1060239,20954.45157
0,Yes,731.5118011,26505.34452
0,Yes,468.2732193,27054.89382
0,No,219.1457095,37993.04368
0,Yes,846.95907,20659.85327
0,No,702.1592628,57468.40444
0,Yes,1381.644434,11059.56807
0,No,1455.505837,33455.04969
0,No,1357.909718,43377.11218
0,No,1032.627079,23349.83013
0,No,798.8596367,48336.12931
0,Yes,117.9030818,14649.85806
0,No,234.743604,27499.95362
0,No,890.2668722,36631.49842
0,Yes,518.4788393,18635.50971
0,No,1124.49596,31739.56375
0,No,1468.788055,38521.8702
0,No,938.1061788,13405.21094
0,No,722.0291625,26984.25629
0,No,610.641708,42899.84813
0,No,407.7713007,18555.32354
0,No,1057.228817,58133.52784
0,No,1262.404516,57158.75502
0,Yes,1082.674545,22417.55615
1,No,1969.942924,29415.75329
0,No,760.0996428,45921.34313
0,No,929.3962543,23133.65981
0,No,1177.249598,35419.61031
0,No,309.2706808,42226.65131
0,No,981.9439338,38483.53189
0,No,200.162804,24280.13016
0,No,1630.48301,54323.42289
0,No,947.2354163,28310.49378
0,No,537.3963542,40828.14012
0,Yes,1292.568784,14859.24008
0,No,356.8276454,39444.82535
0,No,500.155117,34437.70689
0,No,1345.70698,40802.88652
0,Yes,1091.139756,19990.83533
0,No,1025.527625,22741.3913
0,No,403.2400249,42993.43641
0,No,699.3426727,36957.68057
0,No,1445.805164,15666.05743
0,Yes,963.8992578,16561.25564
0,No,542.7656016,52625.41571
0,No,766.9290949,25376.10376
0,No,808.4291276,29212.90473
0,No,736.5367299,46416.18292
0,No,1076.139823,31845.95153
0,Yes,731.3148595,11510.15147
0,No,236.0037059,38202.51384
0,No,1382.454952,40394.3086
0,Yes,915.5715469,22586.33828
0,No,176.5969458,48957.75638
0,Yes,639.9996263,19900.0064
0,Yes,950.6780086,20435.81781
0,No,1320.711115,29105.44244
0,Yes,1203.029399,15952.45202
0,No,1335.935254,19482.20628
1,Yes,1647.282248,16154.46228
0,Yes,1434.386464,15761.69962
0,No,307.4762385,36120.96859
0,Yes,1277.8949,20649.92999
0,No,998.3930699,46051.92286
0,No,561.343259,44403.99429
0,Yes,1577.083581,15230.8206
0,Yes,412.0714443,12588.97113
1,Yes,1758.406571,14272.27378
0,Yes,251.4681938,19373.88802
0,No,1353.131735,40164.04859
0,No,10.19445669,32641.93256
0,No,933.5547342,33633.14869
0,Yes,1692.752538,23743.84195
0,No,663.2504792,36276.86395
0,No,51.53040142,36851.91287
0,No,797.7426471,53398.92859
0,No,0,50243.93117
0,No,1217.072762,62764.09766
0,No,0,44980.29304
0,No,741.844666,45808.54028
0,No,455.1844905,43513.35063
0,Yes,1788.140822,26228.71044
0,No,1253.773412,28153.01406
0,No,918.0933737,44112.81017
0,No,0,30241.94858
0,Yes,699.1734013,17572.83106
0,No,171.996377,33505.49343
0,No,1326.348854,46587.08029
0,No,1275.495303,40026.28595
1,Yes,2247.421889,17926.72301
0,No,993.7721191,52645.66309
0,No,997.3795041,34824.84806
0,Yes,652.3726691,12139.05712
0,No,1124.886189,41989.0342
0,No,1608.818447,36721.10348
0,Yes,776.606473,4755.25219
0,No,845.0207249,33895.23785
0,No,570.0546987,42157.80771
0,No,186.4381344,13325.12133
0,No,0,48672.95601
0,No,1429.488716,31995.488
0,No,295.0566741,39479.75168
0,No,896.5812766,54840.05787
0,Yes,1562.532324,13754.33407
0,No,889.3087417,33036.24479
0,Yes,1805.682955,20727.64022
0,No,1334.105928,43704.43086
0,No,527.9402237,56820.82074
0,No,1282.076946,52753.07657
0,No,932.8287296,48165.18024
0,Yes,1850.888247,21575.76333
0,No,455.1907842,36488.15785
0,No,748.2866448,45626.99455
0,No,874.4787423,33485.52051
0,Yes,538.7065362,16350.36018
0,No,841.8517272,48615.01457
0,No,1814.168195,28322.83919
0,Yes,365.7044087,15953.97561
0,No,401.1807575,39686.67595
0,No,2096.136391,49992.52981
0,No,1429.878559,33452.58756
0,Yes,1737.347715,19202.71019
0,No,1043.390338,45309.94897
0,Yes,1155.456548,22194.47788
0,Yes,931.649113,19179.44679
0,No,146.7554609,49925.06939
0,No,1406.947652,27667.83603
0,Yes,705.8968256,18447.87609
0,No,641.8039407,32628.64126
0,No,379.6035635,42862.48889
0,No,706.2267919,33920.45697
0,No,577.1319969,43616.09623
0,No,90.99981606,52387.59199
0,No,549.3990418,48424.40438
1,Yes,1102.434982,17391.77965
0,Yes,1228.338796,18129.69406
0,Yes,974.0143849,20108.10358
0,No,263.6560618,50782.8322
0,No,847.0691474,35581.29012
0,No,835.1918091,39977.13147
0,No,757.9077112,37088.83957
0,Yes,1013.665766,13821.09008
0,Yes,643.5770009,28765.91053
0,Yes,757.2727635,18876.08916
0,No,1248.278943,41100.62617
0,No,699.2858502,41475.9821
0,No,866.4026312,18586.72717
0,No,697.6663826,35402.26796
0,No,899.0968928,39630.63879
0,No,674.2046296,46481.95268
0,No,902.9239586,33778.40323
0,No,1591.755806,46259.65998
0,No,484.2173586,30178.57524
0,No,751.6872866,51327.31727
0,No,604.1949471,38292.7691
0,No,640.6334699,46075.41506
0,Yes,782.4451651,23447.21338
0,No,1026.955197,40307.01102
0,Yes,862.9022538,16157.86653
0,Yes,780.5121258,14813.34158
0,No,878.0093852,15262.93511
0,No,481.8620283,32928.239
0,Yes,1579.990032,13274.7315
0,No,1.674025903,23001.66708
0,No,514.8490253,37656.84787
0,No,2087.678741,44997.36435
0,Yes,973.5147102,20770.48403
0,No,528.8724969,45235.49719
0,No,1131.412434,37663.22687
0,No,955.3433705,40368.59789
0,No,759.0322605,45774.38354
0,No,1023.852414,31492.99837
0,No,1096.077756,30374.83472
0,No,829.3296907,48734.16617
0,No,792.3568717,39911.42723
0,No,882.2645345,18379.51486
0,Yes,733.8470899,16400.12834
0,No,553.5194362,45385.31133
0,Yes,822.9595949,8918.702539
0,No,493.9599904,34621.75764
0,No,88.25405671,43927.31589
0,No,0,45077.57458
0,No,611.8257349,21716.53436
0,Yes,1096.692136,20856.58764
0,No,191.6110706,35119.58138
0,No,447.9581612,54044.82311
0,No,1149.689188,39974.56302
0,Yes,463.3000047,16416.61273
0,No,1347.635595,58953.09267
0,Yes,0,16979.89307
0,No,643.0108474,27735.15824
0,Yes,365.2229558,15375.15172
0,No,289.6815694,45991.04432
0,No,578.2906566,48044.38449
0,No,1186.932729,51742.57644
0,No,426.0072838,50874.56518
0,No,1115.738777,48125.64676
0,Yes,932.6958142,18743.31374
0,Yes,1048.487596,22935.59545
0,No,768.372947,44405.30875
0,No,785.4947084,50683.15418
0,Yes,865.2058661,22081.58164
1,No,1801.801183,24152.26483
0,No,950.3412748,64396.16534
0,No,787.0429349,46266.94145
0,No,982.8399888,32419.66505
0,No,1175.389577,35339.55667
0,Yes,887.2848722,13132.90135
0,No,801.9944369,46439.00355
0,No,1096.246733,42685.10729
0,No,628.8553316,40490.42605
0,Yes,567.7225809,14892.32445
0,Yes,843.0087866,22037.47041
0,Yes,1217.309875,10520.04307
0,No,0,10593.92125
0,No,1186.777951,38581.92786
0,No,439.0438931,40148.10805
0,Yes,778.9993533,10489.57353
0,Yes,742.5493235,24505.01935
0,Yes,763.3376238,15849.86396
0,No,408.11603,39388.31756
0,No,1071.258354,36869.05258
0,No,1373.575601,22182.41659
0,No,52.91808918,30506.35885
0,Yes,1140.454363,18991.88604
0,No,1162.299227,47513.12477
0,Yes,1528.49437,22664.34935
0,No,991.9611672,49910.09688
0,No,592.4323214,32283.26412
0,No,848.3276082,30472.71793
0,No,309.5179821,35293.19357
0,Yes,425.8446454,15324.758
0,Yes,1268.486114,19862.04442
0,Yes,898.6319508,15293.87405
0,No,274.9569465,24102.39151
0,No,399.443128,45360.93225
0,Yes,850.3864062,6389.070569
0,No,92.90008897,43955.88137
0,No,854.0233346,32107.30834
0,No,0,29721.34187
0,No,1094.812833,32936.05866
0,No,680.1644594,25391.63308
0,No,1231.351894,29867.87647
0,No,0,38228.26017
0,No,830.0460942,51847.12293
0,No,1267.001444,32752.19374
0,No,1623.690272,36747.90398
0,No,302.7190177,45260.39773
0,No,439.9619588,28215.47884
0,Yes,1016.825478,18703.55523
0,No,1421.204764,47423.79177
0,No,479.6771518,40995.03621
0,Yes,925.8969167,12384.20423
0,Yes,1192.702159,21597.75167
0,No,1649.91703,36091.38475
0,No,808.9991026,26379.8867
0,No,752.0562947,49741.43152
0,No,727.1907763,27282.19836
0,No,845.60731,31633.08725
0,No,445.6618979,46816.10511
0,No,1459.044966,49753.80492
0,Yes,988.6416096,22085.45082
0,No,796.9912085,25159.55486
0,No,903.4591316,33640.09968
0,No,1163.083904,45488.75056
0,No,1217.210527,33865.05058
0,Yes,740.2286772,23469.3875
0,No,1259.450524,28881.72525
0,No,501.391686,42856.19
0,No,808.6118886,48650.43388
0,No,413.8882716,53142.0239
0,Yes,666.4982302,11951.89879
0,Yes,412.1607883,17679.52177
0,Yes,372.6524955,22308.04128
0,No,1235.076654,48687.55716
0,No,853.2462216,41581.19534
0,No,1911.668517,52802.08882
0,No,357.9694607,57012.55088
0,Yes,698.1579817,19582.81616
0,No,918.4610912,32468.45074
1,No,1741.914915,35067.42512
0,No,577.4934767,39015.41684
0,Yes,1415.681994,21856.32093
0,Yes,1524.486833,15845.87125
0,Yes,1171.441401,19213.38573
0,Yes,396.8014841,26061.76425
0,No,1236.158124,19682.7109
0,No,1053.405495,52921.85379
0,No,1207.040625,42171.98897
0,No,528.9619452,27065.70528
0,No,662.703255,48652.16994
0,No,517.2285076,40248.58607
0,No,938.8460043,40914.22823
1,No,1823.636559,44260.15637
0,No,638.7219872,48085.70791
0,No,929.0226144,23889.68006
0,Yes,282.2487063,19809.09867
0,Yes,1429.609328,14827.89454
0,Yes,672.3581632,24495.03762
0,No,752.4667639,39896.10937
0,No,471.346127,30337.14118
0,No,270.5857589,44958.63127
1,No,2075.327892,43817.49942
0,No,96.80389905,31371.72608
0,Yes,568.294951,13286.3505
0,Yes,990.8805619,21164.66399
0,No,284.5609721,45542.1738
0,No,983.8373408,28980.10202
0,No,924.4373405,40987.48615
0,No,857.1531969,31252.65135
0,No,195.0223352,44222.97874
0,No,1046.008996,45573.38377
0,Yes,933.3504051,15557.63256
0,No,0,43646.91172
0,No,691.8920905,32512.19539
0,Yes,1097.969621,16275.68364
0,No,0,45374.99718
0,Yes,402.909163,22752.32695
0,No,1230.903161,44303.198
0,No,959.4820389,31357.44633
0,No,630.2291255,46713.63044
0,Yes,1353.49303,16727.66372
0,Yes,603.57519,15477.35388
0,No,830.2500906,35377.85706
0,No,858.1799645,30892.7358
0,No,380.1735083,37395.71893
0,Yes,1005.811733,12112.65742
0,No,1027.825307,33089.46729
0,No,456.003327,29898.00506
0,No,1043.09783,30516.2627
0,No,586.9688854,50317.65289
0,No,271.9422082,27790.06928
0,No,419.7290517,37444.53606
0,Yes,597.1123802,12660.81457
0,No,342.9573696,43688.53486
0,No,728.2789548,30028.18011
0,Yes,513.8367632,9879.115221
0,No,795.9586091,22570.4834
0,No,1.976691657,51672.36067
0,No,1355.64122,36671.65987
0,Yes,319.2626761,24881.38566
0,No,1719.169241,57866.05876
0,Yes,1191.085574,20895.40819
0,No,984.4391631,25294.86799
0,No,947.7959041,45284.20595
0,No,949.0387135,47760.40017
0,Yes,219.7286195,18401.98242
0,No,1465.743931,25521.26989
0,Yes,645.3388269,20122.20229
0,Yes,856.5644805,23199.97702
0,Yes,912.8325373,19467.97931
0,Yes,774.3476913,15147.40509
0,Yes,1376.340022,17101.42779
0,No,699.6803861,50267.84987
0,Yes,903.4586502,17254.9607
0,Yes,1150.547186,23705.95342
0,No,751.338737,42736.4281
0,No,556.077321,25371.21377
0,No,751.3922405,29875.04689
0,No,425.9869196,39772.75241
0,No,297.6808143,26586.53383
0,No,507.2462937,46106.23331
0,No,865.6970038,33541.04638
0,Yes,1265.527377,14672.25618
0,No,564.4113065,39643.53629
0,No,621.0412193,50804.67531
0,No,1205.59069,25920.86062
0,No,1943.9323,24193.60895
0,No,415.2887519,35790.13089
0,Yes,1169.420444,19879.24817
0,No,685.636884,49260.62537
0,No,781.9190194,54925.50779
0,No,651.3743295,44648.69641
0,No,490.2510328,49222.49138
0,No,976.2895424,35909.43829
0,No,1476.838123,41154.88175
